"Dummy ID","Parent/Guardian 1","Parent/Guradian 2"
"3.0157038E7","Graduated from college/university","Graduated from college/university"
"3.0346864E7","Graduated from college/university","Graduated from college/university"
"3.0183896E7","Graduated from college/university","Graduated from college/university"
"3.0137356E7","Graduated from college/university","Graduated from college/university"
"3.0287636E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0371759E7","Graduate school","Graduate school"
"3.0306538E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0385149E7","Graduate school","Graduated from college/university"
"3.0371096E7","Some college/university","Graduate school"
"3.0207166E7","Graduated from college/university","Graduated from college/university"
"3.0080208E7","Graduate school","Graduated from college/university"
"3.0175329E7","Graduated from college/university","Graduated from college/university"
"3.0291367E7","Some college/university","Some college/university"
"3.0206412E7","Graduate school","Graduate school"
"3.031959E7","Graduated from college/university","Graduated from college/university"
"3.0153307E7","Graduated from college/university","Graduated from college/university"
"2.9956513E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0229474E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0086864E7","Graduated from college/university","Graduated from college/university"
"3.0307058E7","Graduate school","Some trade school"
"3.0222402E7","Graduated from college/university","Graduated from college/university"
"3.0108743E7","Graduated from college/university","Graduated from college/university"
"3.0388035E7","Graduate school","Some trade school"
"3.0152345E7","Graduate school","Graduate school"
"3.0129101E7","Graduated from college/university","Graduate school"
"3.0262039E7","Graduated from college/university","Some college/university"
"3.021975E7","Graduate school","Graduated from college/university"
"3.03582E7","Graduate school","Graduate school"
"3.0293343E7","Graduate school","Graduated trade school"
"3.031569E7","Graduated from college/university","Some trade school"
"3.0384109E7","Graduated from college/university","Graduate school"
"3.049834E7","Graduate school","Graduated from college/university"
"3.0094677E7","Graduated from college/university","Graduated from college/university"
"3.0371564E7","Graduate school","Graduated from college/university"
"3.0104271E7","Graduated from college/university","Graduated from college/university"
"3.0092272E7","Graduate school","Graduated from college/university"
"3.0465138E7","Graduated from college/university","Graduated from college/university"
"3.0470195E7","Some high/secondary school","Some high/secondary school"
"3.0413463E7","Graduate school","Graduate school"
"3.0335424E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0460874E7","Some high/secondary school","Some college/university"
"3.0527954E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0517112E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0112266E7","Graduated from college/university","Graduated from college/university"
"3.0159885E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.023249E7","Some trade school","Some college/university"
"3.0161419E7","Graduated from college/university","Graduated from college/university"
"3.0354326E7","Graduated from college/university","Graduated from college/university"
"3.0285036E7","Graduated from college/university","Graduated from college/university"
"3.0381496E7","Graduated from college/university","Graduated from college/university"
"3.043438E7","Graduated from college/university","Some college/university"
"3.0164162E7","Graduated from college/university","Graduated from college/university"
"3.0181764E7","Graduated from college/university","Graduated from college/university"
"3.0279537E7","Graduated from college/university","Graduated from college/university"
"3.0341001E7","Graduate school","Graduated from college/university"
"3.0482493E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0466763E7","Some college/university","Graduated from college/university"
"3.0181699E7","Graduate school","Some college/university"
"3.0281825E7","Graduated from college/university","Graduated from college/university"
"3.0423018E7","Graduate school","Graduate school"
"3.0174497E7","Graduate school","Graduate school"
"3.0280252E7","Graduated from college/university","Graduate school"
"2.9348113E7","Graduated from high/secondary school (or equivalent)",""
"3.0251379E7","Graduated from college/university","Graduated from college/university"
"2.996508E7","Graduated from college/university","Graduate school"
"3.0140008E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0156986E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0209285E7","Graduated from college/university",""
"3.03413E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0219295E7","Some college/university","Some college/university"
"3.026213E7","Graduated from college/university","Graduated from college/university"
"3.0272855E7","Graduated from college/university","Graduated from college/university"
"2.9940276E7","Graduated from college/university","Graduated from college/university"
"3.0110394E7","Graduate school","Graduated from college/university"
"3.0089659E7","Graduated from college/university","Graduated from college/university"
"3.0224417E7","Graduated from college/university","Graduated from college/university"
"3.0338869E7","Graduate school","Graduate school"
"3.0289378E7","Graduate school","Graduate school"
"3.0184533E7","Graduated from college/university","Graduated from college/university"
"3.0327325E7","Graduated from college/university","Graduated from college/university"
"3.0194686E7","Graduate school","Graduated from college/university"
"3.0223858E7","Graduate school","Graduated from college/university"
"3.0126319E7","Graduate school","Graduated from college/university"
"3.0088723E7","Graduated from college/university","Graduated from college/university"
"3.0376478E7","Graduated from college/university","Graduate school"
"3.0245516E7","Graduated from college/university","Graduated from college/university"
"3.0214342E7","Graduate school","Graduated from college/university"
"3.0217696E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0462148E7","Some high/secondary school","Some high/secondary school"
"3.0289859E7","Graduate school",""
"3.0441244E7","Graduated from college/university","Graduated from college/university"
"3.0490423E7","Graduated from college/university",""
"3.0470689E7","Graduated from college/university","Graduated from college/university"
"3.045492E7","Some college/university","Some college/university"
"3.0516202E7","Graduated from college/university","Some college/university"
"3.0516787E7","Some high/secondary school","Some high/secondary school"
"3.0430623E7","Some high/secondary school","Some high/secondary school"
"3.0217566E7","Graduate school","Graduate school"
"3.0521519E7","Graduated from college/university","Graduated from college/university"
"3.0398955E7","Graduated from college/university","Some college/university"
"3.0414542E7","Graduated trade school","Graduated from high/secondary school (or equivalent)"
"3.0428647E7","Graduated trade school","Graduated trade school"
"3.029723E7","Graduated from college/university","Graduated from college/university"
"3.023574E7","Graduated from college/university","Graduated from college/university"
"3.0209961E7","Graduated from college/university","Graduated from college/university"
"3.0159586E7","Graduate school","Graduated from college/university"
"3.0413099E7","None","None"
"3.0295254E7","Graduate school","Graduate school"
"3.0380209E7","Graduated from college/university","Graduated from college/university"
"3.0173639E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0164253E7","Graduate school","Graduated from college/university"
"3.0364622E7","Completed grade/primary school","Graduated from high/secondary school (or equivalent)"
"3.0428439E7","Graduated from college/university","Graduated from college/university"
"3.0215317E7","Graduate school","Graduated from college/university"
"3.0301806E7","Graduated trade school","Graduated from college/university"
"3.0201147E7","Graduated trade school","Some college/university"
"3.0158858E7","Some college/university","Graduated from college/university"
"3.0090816E7","Graduated from college/university","Graduate school"
"3.0439593E7","Graduated from college/university","Graduated from college/university"
"3.0430168E7","Graduate school","Graduated from college/university"
"3.0281214E7","Graduated from college/university","Some college/university"
"3.0451761E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0528318E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0527551E7","Graduated from college/university","Some college/university"
"3.0534467E7","Graduated from college/university","Graduate school"
"3.0472028E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.04193E7","Graduated from college/university","Graduated from college/university"
"3.0325063E7","Some high/secondary school","Some high/secondary school"
"3.0195973E7","Graduate school","Graduated from college/university"
"3.0477319E7","Graduated from high/secondary school (or equivalent)","Graduated trade school"
"3.0471417E7","Some high/secondary school","Graduated from high/secondary school (or equivalent)"
"3.0303054E7","Some college/university","Some college/university"
"3.0489266E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0480205E7","Graduated from college/university","Graduated from college/university"
"3.0253329E7","Some college/university","Graduated from college/university"
"3.0470754E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0477527E7","Some college/university","Graduate school"
"3.0254395E7","Graduate school","Graduated from college/university"
"3.0284165E7","Graduated from college/university","Graduated from college/university"
"3.0253472E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0307643E7","Graduated from college/university","Graduated from college/university"
"3.0508012E7","Graduated from college/university","Graduated from college/university"
"3.0218333E7","Graduated from college/university","Graduate school"
"3.0238873E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0587546E7","",""
"3.0110277E7","Graduated from college/university","Graduated from college/university"
"3.0202473E7","Graduate school","Graduate school"
"3.040396E7","Graduated from college/university","Some college/university"
"2.9970267E7","Some grade/primary school",""
"3.0137252E7","Graduated from college/university","Graduate school"
"3.0111603E7","Graduated from college/university","Some college/university"
"3.0133066E7","Graduate school","Graduate school"
"3.0239016E7","Graduated from college/university","Some college/university"
"3.0264457E7","Graduated from college/university","Graduate school"
"3.0127151E7","Graduate school","Graduate school"
"3.0390791E7","Graduated from high/secondary school (or equivalent)","Some trade school"
"3.0350985E7","Graduate school","Graduated trade school"
"3.0181491E7","Graduated from college/university","Graduated trade school"
"3.0194595E7","Graduate school","Graduated from college/university"
"3.0239172E7","Graduate school","Graduated from college/university"
"3.0145936E7","Graduated from college/university","Some college/university"
"3.011965E7","Graduate school","Graduated from college/university"
"3.0346292E7","Some college/university","Graduated trade school"
"3.0190422E7","Graduated from college/university","Graduated from college/university"
"3.0354612E7","Graduated from college/university","Graduate school"
"2.9964794E7","Graduated from college/university","Some college/university"
"3.0112292E7","Graduate school","Graduated from college/university"
"3.0207205E7","Graduated from college/university","Graduate school"
"3.0255227E7","Graduated from college/university","Graduated from college/university"
"3.0095535E7","Graduate school","Graduated from college/university"
"3.0390609E7","Graduate school","Graduate school"
"3.041007E7","Some college/university","Completed grade/primary school"
"3.0216461E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0200991E7","Graduated trade school","Graduated from college/university"
"3.0249325E7","Graduated from high/secondary school (or equivalent)",""
"3.0138279E7","Some college/university","Some college/university"
"3.0130323E7","Graduated from college/university","Graduated from college/university"
"3.0288676E7","Graduated from college/university","Graduated from college/university"
"3.0119078E7","Graduated from college/university","Graduate school"
"3.0280148E7","Graduated from college/university",""
"3.0293213E7","Graduated from college/university","Some college/university"
"3.0132442E7","Graduated from college/university","Graduated from college/university"
"3.0094235E7","Graduated from college/university","Some college/university"
"3.0139267E7","Graduated from college/university","Graduated from college/university"
"3.0255747E7","Graduated from college/university","Graduate school"
"3.0306395E7","Graduated from college/university","Graduate school"
"3.0210065E7","Graduated from college/university","Graduated from college/university"
"3.0238028E7","Graduated from college/university","Graduated from college/university"
"3.0342054E7","Graduated from college/university","Graduated from college/university"
"3.012927E7","Graduate school","Graduate school"
"3.0357251E7","Graduated from college/university",""
"3.0177604E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0117323E7","Graduate school","Graduated from college/university"
"3.0369133E7","Graduated from college/university","Graduated from college/university"
"3.0300116E7","Graduated from college/university","Graduated from college/university"
"3.0213432E7","Some college/university","Some college/university"
"2.9963364E7","Graduate school","Graduate school"
"3.0296333E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.0227069E7","Some college/university","Graduated from college/university"
"3.0377817E7","Graduate school","Graduate school"
"3.0368821E7","Graduated from college/university","Some trade school"
"3.0211365E7","Graduated from college/university","Graduated trade school"
"3.0342782E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.021104E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0365623E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0473549E7","Some high/secondary school","Graduated from high/secondary school (or equivalent)"
"3.0162108E7","Graduated from college/university","Graduate school"
"3.0280369E7","Graduate school","Graduated from college/university"
"3.0217176E7","Graduate school",""
"2.9965483E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.0198092E7","Graduate school","Graduate school"
"3.0328716E7","Graduated from college/university","Graduated from college/university"
"3.0489591E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0150889E7","Graduate school","Graduate school"
"3.021663E7","Graduated from college/university","Graduate school"
"2.9963351E7","Graduate school","Graduated from college/university"
"3.0364856E7","Graduated trade school","Graduated from college/university"
"3.0262065E7","Graduated from college/university","Some college/university"
"3.014916E7","Graduate school",""
"3.0171494E7","Graduated from college/university","Graduate school"
"3.0115893E7","Graduate school","Graduate school"
"3.0120664E7","Graduate school","Graduate school"
"3.0287259E7","Graduated from college/university","Some high/secondary school"
"3.0348372E7","Graduated from college/university","Graduated from college/university"
"3.0317575E7","Graduated from college/university","Graduated from college/university"
"3.0296983E7","Graduated from college/university","Graduated from college/university"
"3.017061E7","Graduated from college/university","Graduated from college/university"
"3.0132468E7","Graduate school","Graduated from college/university"
"3.0220686E7","Graduated from college/university","Graduate school"
"3.0193334E7","Graduated from college/university","Graduated from college/university"
"3.0195219E7","Graduate school","Graduate school"
"3.019323E7","Some college/university","Graduated from college/university"
"3.0301858E7","Graduated from college/university","Graduated from college/university"
"3.0107638E7","Some college/university","Graduated from college/university"
"3.0246296E7","Graduated from college/university","Graduated from college/university"
"3.0298504E7","Graduated from college/university","Graduate school"
"3.0278939E7","Graduated from college/university","Graduate school"
"3.0101645E7","Graduated from college/university","Graduate school"
"3.0236845E7","Graduated from college/university","Graduated from college/university"
"3.0351206E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0567149E7","Graduated from college/university","Graduated from college/university"
"3.0369185E7","Graduated trade school","Graduated from high/secondary school (or equivalent)"
"3.0355678E7","Graduated from college/university","Graduated from college/university"
"3.0405975E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0232828E7","Graduated from college/university","Graduate school"
"3.014448E7","Graduated from college/university","Graduated from college/university"
"3.0405494E7","Graduated from college/university","Graduated from college/university"
"3.0280967E7","Graduated from college/university","Graduate school"
"3.0236559E7","Graduated from college/university","Graduate school"
"3.0226614E7","Some high/secondary school","Some high/secondary school"
"3.0225106E7","Graduated from college/university","Graduate school"
"3.0427321E7","Some college/university","Some college/university"
"3.0108288E7","Graduate school","Graduated from college/university"
"3.0137122E7","Graduate school","Graduated from college/university"
"3.0187562E7","Some college/university","Graduated from college/university"
"3.0238522E7","Graduated from college/university","Graduate school"
"3.0127632E7","Graduate school","Graduate school"
"3.0258295E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0277691E7","Graduated from college/university","Graduated from college/university"
"3.0497456E7","Graduated from college/university","Graduated from college/university"
"3.019817E7","Graduated trade school","Graduated from high/secondary school (or equivalent)"
"3.0155192E7","Graduated from college/university","Graduated from college/university"
"3.0287701E7","Graduated from college/university","Graduated from college/university"
"3.032973E7","Some college/university","Some college/university"
"3.0357602E7","Graduated from college/university","Some college/university"
"2.9380574E7","Graduate school","Graduate school"
"3.0274168E7","Graduated from college/university","Graduated from college/university"
"3.0232932E7","Graduated from college/university","Graduated from college/university"
"3.0395185E7","Graduated from college/university","Graduated from college/university"
"3.0415504E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"2.9964196E7","Graduate school","Graduate school"
"3.0400268E7","Graduated from college/university","Graduated from college/university"
"3.0355834E7","Graduated from college/university","Graduated from college/university"
"3.014149E7","Graduate school","Graduate school"
"3.0422225E7","Graduated from college/university",""
"3.0276976E7","Graduated from college/university","Graduated from college/university"
"3.0209129E7","Graduated from college/university","Graduated from college/university"
"3.0295072E7","Graduate school","Graduate school"
"3.0347605E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0367612E7","Graduated from college/university","Graduated from college/university"
"3.0348671E7","Graduate school","Graduated from college/university"
"3.0252757E7","Some college/university","Some college/university"
"3.0255825E7","Graduated from college/university","Graduate school"
"3.0252185E7","Graduated from college/university","Graduated from college/university"
"2.9361646E7","Graduate school","Graduated from college/university"
"3.0202993E7","Graduated from college/university","Graduated from college/university"
"3.0247323E7","Graduated from college/university","Graduate school"
"3.0164357E7","Graduate school",""
"3.0487446E7","Graduate school",""
"3.0200614E7","Graduated from college/university","Graduated from college/university"
"3.0283801E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0389387E7","Graduated from college/university","Graduate school"
"3.0170753E7","Graduate school","Graduate school"
"3.0128321E7","Graduate school","Graduate school"
"3.0176226E7","Graduate school","Graduate school"
"3.0236754E7","Graduated trade school","Graduated from high/secondary school (or equivalent)"
"3.0240927E7","Graduated from college/university","Graduated trade school"
"3.038212E7","Graduate school","Graduate school"
"2.9963013E7","Graduate school","Graduate school"
"3.0398227E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0350803E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0194543E7","Graduated from high/secondary school (or equivalent)","Graduated trade school"
"3.0307539E7","Graduated from college/university","Graduated from college/university"
"3.0278822E7","Graduate school","Graduate school"
"3.0133248E7","Graduate school","Graduate school"
"3.0134626E7","Graduated from college/university","Some college/university"
"3.0407886E7","Graduate school","Graduate school"
"3.0169089E7","Graduated from college/university","Some trade school"
"3.0142803E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0213276E7","Graduate school","Graduated from college/university"
"3.029008E7","Graduated from college/university","Graduated from college/university"
"3.0397096E7","Graduated from college/university","Graduated from college/university"
"3.0357953E7","Graduated from college/university","Graduated from college/university"
"3.030555E7","Graduated from college/university","Graduated from college/university"
"3.0155387E7","Graduated trade school","Some college/university"
"3.0190851E7","Graduated from college/university","Some college/university"
"3.0225184E7","Graduate school","Graduated from college/university"
"3.0308137E7","Some trade school","Some trade school"
"3.0276989E7","Graduated from college/university","Graduated from college/university"
"3.0143908E7","Graduated from college/university","Graduated from college/university"
"3.0258958E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0278692E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0179008E7","Graduate school","Graduate school"
"2.9961973E7","Graduated from college/university","Graduated from college/university"
"3.0530398E7","Graduated from college/university","Graduated from college/university"
"3.0223247E7","Graduated from college/university","Graduate school"
"3.0213614E7","Graduate school","Graduate school"
"3.02984E7","Graduated from college/university","Graduated from college/university"
"3.0109991E7","Graduated from college/university","Graduated trade school"
"3.0447224E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0383277E7","Graduated from high/secondary school (or equivalent)","Some trade school"
"3.0515929E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0189902E7","Graduated from college/university","Graduated from college/university"
"3.0504476E7","Graduated from college/university","Graduated from college/university"
"3.0278146E7","Graduated from college/university","Graduate school"
"3.0510859E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0181608E7","Graduated from college/university","Some college/university"
"3.0593526E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0273882E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.0432105E7","Graduated from college/university","Graduated from college/university"
"3.0161081E7","Graduate school","Graduated from college/university"
"3.0507492E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0177617E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0196623E7","Graduated from college/university","Graduate school"
"3.0087241E7","Graduate school","Graduated from college/university"
"3.0405117E7","Graduated from college/university","Graduated from college/university"
"3.0323191E7","Graduate school","Some college/university"
"3.0336867E7","Graduated from college/university","Graduated from college/university"
"3.0153827E7","Graduated from college/university","Graduate school"
"3.008143E7","Graduate school","Graduate school"
"3.0148991E7","Graduated from high/secondary school (or equivalent)",""
"3.0393833E7","Graduate school","Graduate school"
"3.0384915E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0343133E7","Graduated from college/university","Graduated from college/university"
"3.0119507E7","Graduated trade school","Graduated from college/university"
"3.0103881E7","Graduated from college/university","Graduated from college/university"
"3.0117882E7","Graduate school","Graduated from college/university"
"3.0397421E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.012758E7","Graduated from college/university",""
"3.0120274E7","Graduate school","Graduated from college/university"
"3.0374918E7","Graduated from high/secondary school (or equivalent)",""
"3.0438111E7","Graduated from college/university","Graduate school"
"3.0119676E7","Graduate school","Graduate school"
"3.034416E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.024302E7","Graduated from college/university",""
"3.0479477E7","Some grade/primary school","Completed grade/primary school"
"3.0096952E7","Graduated from college/university","Graduate school"
"3.0246478E7","Graduated from college/university","Graduate school"
"3.0151357E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0309645E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0219334E7","Graduate school","Graduate school"
"3.040695E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0201602E7","Graduated from college/university","Graduated from college/university"
"3.0104505E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.0198456E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.0307383E7","Graduated from college/university","Graduated trade school"
"2.9957956E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0348645E7","Graduate school","Graduate school"
"3.0216253E7","Graduated from college/university","Graduated from college/university"
"3.0283671E7","Graduated from high/secondary school (or equivalent)",""
"3.0171325E7","Graduated from college/university","Graduate school"
"3.0251574E7","Graduated from college/university","Some college/university"
"3.0395406E7","Graduated from college/university","Graduated from college/university"
"3.0100215E7","Some college/university","Graduate school"
"3.0162173E7","Graduate school","Some college/university"
"3.0243813E7","Graduate school","Graduated from college/university"
"3.0337218E7","Graduate school","Graduated from college/university"
"3.0102763E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"2.9928511E7","Graduate school","Graduated from college/university"
"3.0260492E7","Graduated from college/university","Graduated from college/university"
"3.0211014E7","Graduated from college/university","Graduated from college/university"
"3.0318693E7","Graduated from college/university","Some college/university"
"3.0112396E7","Graduate school","Graduate school"
"3.0378545E7","Graduated from high/secondary school (or equivalent)","Some high/secondary school"
"3.0191982E7","Graduated from college/university","Graduated from college/university"
"3.0348619E7","Graduated from college/university","Graduate school"
"3.0359851E7","Graduated from college/university","Graduated trade school"
"3.0410252E7","Graduated from college/university","Graduate school"
"3.016164E7","Graduated from college/university","Graduated from college/university"
"2.9359748E7","Graduated from college/university","Some college/university"
"2.9957384E7","Graduated from high/secondary school (or equivalent)","Some college/university"
"3.0281448E7","Graduated from college/university","Graduated from college/university"
"3.0422888E7","Graduate school","Some trade school"
"3.0200588E7","Graduated from college/university","Some trade school"
"3.0204475E7","Graduated from college/university","Graduated from college/university"
"3.0291445E7","Graduate school","Graduated from college/university"
"3.0130661E7","Graduated from college/university","Graduate school"
"3.0406885E7","Graduate school","Graduate school"
"3.0189031E7","Graduated from college/university","Graduated from college/university"
"3.0301364E7","Graduate school","Graduated trade school"
"3.0145468E7","Graduated from college/university","Some college/university"
"3.0218151E7","Graduated from college/university","Graduate school"
"2.9963221E7","Graduated from college/university","Some trade school"
"3.0397902E7","Graduated from college/university","Graduated from college/university"
"3.0220504E7","Graduate school","Graduated from high/secondary school (or equivalent)"
"3.0132156E7","Some college/university","Graduated from college/university"
"3.0441127E7","Graduate school","Graduated from college/university"
"3.0248155E7","Graduate school","Graduated from college/university"
"3.0393001E7","Some college/university","Some college/university"
"3.0100332E7","Graduate school","Graduate school"
"3.0075359E7","Graduated from college/university","Graduated trade school"
"3.0497768E7","Graduated from college/university","Graduated from college/university"
"3.0459327E7","Graduated from college/university","Graduated from college/university"
"2.9335867E7","Graduate school","Graduate school"
"3.0169362E7","Some college/university","Graduated from college/university"
"3.0287571E7","Graduate school","Graduated from college/university"
"3.02893E7","Graduated from college/university","Graduated from college/university"
"3.0391506E7","Graduated from college/university","Graduate school"
"3.0159196E7","Graduate school","Graduate school"
"3.0185495E7","Graduate school",""
"3.0255682E7","Graduated from college/university","Graduated from college/university"
"3.0222545E7","Graduated from college/university","Graduated from college/university"
"3.013434E7","Graduated from college/university","Graduated from college/university"
"3.0458469E7","Graduate school","Graduate school"
"3.0173496E7","Graduated from college/university","Graduated from college/university"
"2.9950403E7","Graduated from high/secondary school (or equivalent)",""
"3.0182102E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0103257E7","Graduate school","Graduated trade school"
"3.0185573E7","Graduated from college/university","Graduated from college/university"
"3.0292303E7","Graduated from college/university","Some high/secondary school"
"3.0203981E7","Graduated from college/university","Graduated from college/university"
"3.0139098E7","Graduated from college/university","Graduated from college/university"
"3.0081742E7","Graduated from college/university","Graduated from college/university"
"3.0393235E7","Graduated from college/university","Graduated from college/university"
"3.0220283E7","Graduate school","Some trade school"
"3.0244619E7","Graduated from college/university","Graduated from college/university"
"3.0216799E7","Some college/university","Graduated from college/university"
"3.0481908E7","Graduated from college/university",""
"3.0142985E7","Graduated from college/university","Graduated from college/university"
"3.0280798E7","Graduate school","Graduated from college/university"
"3.038043E7","Graduate school","Graduate school"
"3.0087085E7","Graduate school","Graduate school"
"3.0329509E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0299414E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0389829E7","Graduated from college/university","Graduated from college/university"
"3.04895E7","Graduate school","Graduate school"
"3.0130349E7","Graduate school","Graduate school"
"3.0359058E7","Graduated from college/university","Graduated trade school"
"3.0381236E7","Graduated from college/university","Graduated from college/university"
"3.0202291E7","Graduate school","Graduated from college/university"
"3.0308371E7","Graduate school","Graduate school"
"3.024744E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0130557E7","Graduated from college/university","Graduated from college/university"
"3.0397083E7","Graduated from college/university","Graduated from college/university"
"3.0399657E7","Graduated from college/university","Graduated trade school"
"3.0236091E7","Graduated from college/university","Graduated trade school"
"3.0192801E7","Some grade/primary school",""
"3.0317445E7","Graduate school","Graduate school"
"3.0482181E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"3.0210494E7","Graduate school","Graduated from college/university"
"3.0083562E7","Graduated from college/university","Some college/university"
"2.9964924E7","Graduated from college/university","Graduated from college/university"
"3.0136836E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0313233E7","Graduate school","Graduate school"
"3.0274727E7","Graduated from college/university","Graduated from college/university"
"3.0507895E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0488941E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0203929E7","Graduated from college/university","Graduated from college/university"
"3.0163837E7","Graduated from college/university","Graduate school"
"3.0397044E7","Graduate school","Graduate school"
"3.0402803E7","Graduate school","Graduated from college/university"
"3.0347228E7","Graduate school","Graduated from college/university"
"3.0324738E7","Graduated from college/university","Graduate school"
"2.8865969E7","Graduated from college/university","Graduate school"
"3.0345915E7","Graduate school","Some college/university"
"3.0114814E7","Graduate school","Graduate school"
"2.9967901E7","Some college/university","Graduated from high/secondary school (or equivalent)"
"3.038745E7","Graduated from college/university","Graduated from college/university"
"3.0134561E7","Graduated from college/university","Graduated from college/university"
"3.0410915E7","Graduated from high/secondary school (or equivalent)","Graduated from college/university"
"3.0125279E7","Graduate school","Graduate school"
"3.0416895E7","Some college/university","Graduated from college/university"
"3.0095028E7","Graduated from college/university",""
"3.0251704E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0265471E7","Graduated from college/university","Graduate school"
"3.0371525E7","Graduated from college/university","Graduated from college/university"
"3.0252705E7","Graduated from college/university",""
"2.9937585E7","Graduated from college/university","Graduated from high/secondary school (or equivalent)"
"2.9602003E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0304926E7","Graduated from high/secondary school (or equivalent)","Graduated from high/secondary school (or equivalent)"
"3.0445131E7","Graduated from college/university","Graduated from college/university"
